transaction_id,date,day_of_week,hour,product,category,quantity,unit_price,total,payment_method
TX04432,2024-02-24,Saturday,11,Brownie,Dessert,3,110,330,Mobile
TX04433,2024-02-24,Saturday,11,Latte,Coffee,2,95,190,Card
TX04434,2024-02-24,Saturday,10,Green Tea,Tea,1,45,45,Card
TX04435,2024-02-24,Saturday,20,Cappuccino,Coffee,1,90,90,Card
TX04436,2024-02-24,Saturday,17,Latte,Coffee,1,95,95,Cash
TX04437,2024-02-24,Saturday,20,Cappuccino,Coffee,2,90,180,Card
TX04438,2024-02-24,Saturday,18,Green Tea,Tea,1,45,45,Cash
TX04439,2024-02-24,Saturday,10,Latte,Coffee,1,95,95,Cash
TX04440,2024-02-25,Sunday,10,Latte,Coffee,1,95,95,Card
TX04441,2024-02-25,Sunday,13,Cappuccino,Coffee,1,90,90,Card
TX04442,2024-02-25,Sunday,19,Brownie,Dessert,2,110,220,Card
TX04443,2024-02-25,Sunday,21,Black Tea,Tea,3,35,105,Card
TX04444,2024-02-25,Sunday,13,Filter Coffee,Coffee,1,70,70,Cash
TX04445,2024-02-25,Sunday,19,Sandwich,Food,1,130,130,Card
TX04446,2024-02-25,Sunday,9,Sandwich,Food,1,130,130,Cash
TX04447,2024-02-25,Sunday,13,Green Tea,Tea,2,45,90,Card
TX04448,2024-02-25,Sunday,11,Espresso,Coffee,2,65,130,Card
TX04449,2024-02-25,Sunday,9,Cappuccino,Coffee,1,90,90,Card
TX04450,2024-02-25,Sunday,8,Sandwich,Food,2,130,260,Card
TX04451,2024-02-25,Sunday,19,Cheesecake,Dessert,1,140,140,Card
TX04452,2024-02-25,Sunday,14,Black Tea,Tea,1,35,35,Cash
TX04453,2024-02-25,Sunday,14,Cheesecake,Dessert,1,140,140,Card
TX04454,2024-02-25,Sunday,11,Filter Coffee,Coffee,2,70,140,Cash
TX04455,2024-02-25,Sunday,12,Cheesecake,Dessert,2,140,280,Cash
TX04456,2024-02-25,Sunday,9,Green Tea,Tea,1,45,45,Mobile
TX04457,2024-02-25,Sunday,14,Filter Coffee,Coffee,1,70,70,Card
TX04458,2024-02-25,Sunday,20,Espresso,Coffee,1,65,65,Mobile
TX04459,2024-02-25,Sunday,13,Black Tea,Tea,1,35,35,Card
TX04460,2024-02-25,Sunday,9,Espresso,Coffee,1,65,65,Mobile
TX04461,2024-02-25,Sunday,9,Latte,Coffee,1,95,95,Cash
TX04462,2024-02-25,Sunday,11,Croissant,Pastry,1,75,75,Mobile
TX04463,2024-02-25,Sunday,15,Cheesecake,Dessert,1,140,140,Cash
TX04464,2024-02-25,Sunday,9,Espresso,Coffee,1,65,65,Cash
TX04465,2024-02-25,Sunday,19,Green Tea,Tea,1,45,45,Card
TX04466,2024-02-25,Sunday,20,Brownie,Dessert,1,110,110,Card
TX04467,2024-02-25,Sunday,21,Sandwich,Food,1,130,130,Card
TX04468,2024-02-25,Sunday,17,Cheesecake,Dessert,1,140,140,Card
TX04469,2024-02-25,Sunday,13,Green Tea,Tea,1,45,45,Card
TX04470,2024-02-25,Sunday,19,Green Tea,Tea,1,45,45,Card
TX04471,2024-02-25,Sunday,20,Brownie,Dessert,1,110,110,Mobile
TX04472,2024-02-25,Sunday,8,Sandwich,Food,1,130,130,Card
TX04473,2024-02-25,Sunday,13,Filter Coffee,Coffee,1,70,70,Cash
TX04474,2024-02-25,Sunday,20,Black Tea,Tea,1,35,35,Card
TX04475,2024-02-25,Sunday,8,Black Tea,Tea,1,35,35,Cash
TX04476,2024-02-25,Sunday,15,Latte,Coffee,1,95,95,Card
TX04477,2024-02-25,Sunday,13,Brownie,Dessert,1,110,110,Card
TX04478,2024-02-25,Sunday,18,Cappuccino,Coffee,1,90,90,Card
TX04479,2024-02-25,Sunday,13,Croissant,Pastry,1,75,75,Card
TX04480,2024-02-25,Sunday,11,Croissant,Pastry,1,75,75,Card
TX04481,2024-02-25,Sunday,19,Cheesecake,Dessert,2,140,280,Cash
TX04482,2024-02-25,Sunday,18,Croissant,Pastry,1,75,75,Card
TX04483,2024-02-25,Sunday,13,Brownie,Dessert,2,110,220,Card
TX04484,2024-02-25,Sunday,12,Sandwich,Food,1,130,130,Card
TX04485,2024-02-25,Sunday,18,Sandwich,Food,2,130,260,Cash
TX04486,2024-02-25,Sunday,10,Croissant,Pastry,1,75,75,Mobile
TX04487,2024-02-25,Sunday,12,Espresso,Coffee,1,65,65,Card
TX04488,2024-02-25,Sunday,18,Sandwich,Food,1,130,130,Mobile
TX04489,2024-02-25,Sunday,13,Brownie,Dessert,2,110,220,Cash
TX04490,2024-02-25,Sunday,14,Cheesecake,Dessert,1,140,140,Card
TX04491,2024-02-25,Sunday,19,Sandwich,Food,1,130,130,Cash
TX04492,2024-02-25,Sunday,19,Cheesecake,Dessert,1,140,140,Mobile
TX04493,2024-02-25,Sunday,13,Espresso,Coffee,2,65,130,Cash
TX04494,2024-02-25,Sunday,20,Latte,Coffee,1,95,95,Mobile
TX04495,2024-02-25,Sunday,9,Croissant,Pastry,2,75,150,Cash
TX04496,2024-02-25,Sunday,9,Black Tea,Tea,2,35,70,Card
TX04497,2024-02-25,Sunday,13,Black Tea,Tea,1,35,35,Mobile
TX04498,2024-02-25,Sunday,20,Sandwich,Food,1,130,130,Cash
TX04499,2024-02-25,Sunday,10,Black Tea,Tea,1,35,35,Mobile
TX04500,2024-02-25,Sunday,19,Sandwich,Food,2,130,260,Cash
TX04501,2024-02-25,Sunday,8,Croissant,Pastry,1,75,75,Card
TX04502,2024-02-25,Sunday,8,Green Tea,Tea,1,45,45,Card
TX04503,2024-02-25,Sunday,18,Sandwich,Food,2,130,260,Card
TX04504,2024-02-25,Sunday,12,Cappuccino,Coffee,1,90,90,Card
TX04505,2024-02-25,Sunday,21,Cheesecake,Dessert,1,140,140,Card
TX04506,2024-02-25,Sunday,15,Green Tea,Tea,1,45,45,Mobile
TX04507,2024-02-25,Sunday,11,Espresso,Coffee,1,65,65,Card
TX04508,2024-02-25,Sunday,9,Espresso,Coffee,1,65,65,Cash
TX04509,2024-02-25,Sunday,9,Cappuccino,Coffee,1,90,90,Card
TX04510,2024-02-25,Sunday,14,Espresso,Coffee,1,65,65,Card
TX04511,2024-02-25,Sunday,10,Espresso,Coffee,1,65,65,Mobile
TX04512,2024-02-25,Sunday,18,Croissant,Pastry,2,75,150,Mobile
TX04513,2024-02-25,Sunday,19,Cheesecake,Dessert,1,140,140,Card
TX04514,2024-02-25,Sunday,18,Sandwich,Food,1,130,130,Cash
TX04515,2024-02-25,Sunday,14,Black Tea,Tea,1,35,35,Card
TX04516,2024-02-25,Sunday,12,Brownie,Dessert,2,110,220,Mobile
TX04517,2024-02-25,Sunday,10,Croissant,Pastry,1,75,75,Card
TX04518,2024-02-25,Sunday,18,Filter Coffee,Coffee,1,70,70,Card
TX04519,2024-02-25,Sunday,18,Black Tea,Tea,1,35,35,Cash
TX04520,2024-02-25,Sunday,19,Sandwich,Food,1,130,130,Card
TX04521,2024-02-25,Sunday,11,Filter Coffee,Coffee,1,70,70,Card
TX04522,2024-02-25,Sunday,11,Brownie,Dessert,1,110,110,Cash
TX04523,2024-02-25,Sunday,19,Brownie,Dessert,1,110,110,Card
TX04524,2024-02-25,Sunday,22,Cheesecake,Dessert,1,140,140,Card
TX04525,2024-02-25,Sunday,18,Sandwich,Food,1,130,130,Card
TX04526,2024-02-25,Sunday,20,Sandwich,Food,1,130,130,Card
TX04527,2024-02-25,Sunday,18,Black Tea,Tea,2,35,70,Card
TX04528,2024-02-25,Sunday,8,Latte,Coffee,1,95,95,Card
TX04529,2024-02-25,Sunday,8,Cheesecake,Dessert,1,140,140,Mobile
TX04530,2024-02-25,Sunday,12,Cheesecake,Dessert,1,140,140,Card
TX04531,2024-02-25,Sunday,16,Green Tea,Tea,2,45,90,Cash
TX04532,2024-02-25,Sunday,18,Green Tea,Tea,2,45,90,Cash
TX04533,2024-02-25,Sunday,22,Croissant,Pastry,1,75,75,Card
TX04534,2024-02-25,Sunday,16,Brownie,Dessert,1,110,110,Cash
TX04535,2024-02-25,Sunday,11,Latte,Coffee,1,95,95,Card
TX04536,2024-02-25,Sunday,18,Black Tea,Tea,1,35,35,Card
TX04537,2024-02-25,Sunday,9,Green Tea,Tea,1,45,45,Cash
TX04538,2024-02-25,Sunday,19,Croissant,Pastry,1,75,75,Card
TX04539,2024-02-25,Sunday,19,Brownie,Dessert,2,110,220,Card
TX04540,2024-02-25,Sunday,10,Filter Coffee,Coffee,1,70,70,Card
TX04541,2024-02-25,Sunday,9,Green Tea,Tea,1,45,45,Card
TX04542,2024-02-25,Sunday,9,Cappuccino,Coffee,1,90,90,Card
TX04543,2024-02-25,Sunday,8,Espresso,Coffee,1,65,65,Cash
TX04544,2024-02-26,Monday,9,Latte,Coffee,1,95,95,Card
TX04545,2024-02-26,Monday,18,Green Tea,Tea,2,45,90,Card
TX04546,2024-02-26,Monday,9,Cappuccino,Coffee,2,90,180,Card
TX04547,2024-02-26,Monday,13,Filter Coffee,Coffee,1,70,70,Mobile
TX04548,2024-02-26,Monday,15,Brownie,Dessert,1,110,110,Card
TX04549,2024-02-26,Monday,9,Black Tea,Tea,1,35,35,Card
TX04550,2024-02-26,Monday,17,Brownie,Dessert,1,110,110,Cash
TX04551,2024-02-26,Monday,9,Cappuccino,Coffee,1,90,90,Cash
TX04552,2024-02-26,Monday,21,Filter Coffee,Coffee,1,70,70,Card
TX04553,2024-02-26,Monday,20,Cheesecake,Dessert,1,140,140,Mobile
TX04554,2024-02-26,Monday,19,Latte,Coffee,2,95,190,Card
TX04555,2024-02-26,Monday,12,Black Tea,Tea,2,35,70,Cash
TX04556,2024-02-26,Monday,8,Sandwich,Food,1,130,130,Cash
TX04557,2024-02-26,Monday,18,Cappuccino,Coffee,1,90,90,Mobile
TX04558,2024-02-26,Monday,13,Cheesecake,Dessert,1,140,140,Cash
TX04559,2024-02-26,Monday,14,Cappuccino,Coffee,1,90,90,Cash
TX04560,2024-02-26,Monday,13,Cappuccino,Coffee,2,90,180,Cash
TX04561,2024-02-26,Monday,8,Sandwich,Food,1,130,130,Card
TX04562,2024-02-26,Monday,10,Green Tea,Tea,2,45,90,Card
TX04563,2024-02-26,Monday,10,Cappuccino,Coffee,1,90,90,Card
TX04564,2024-02-26,Monday,9,Green Tea,Tea,2,45,90,Card
TX04565,2024-02-26,Monday,12,Black Tea,Tea,1,35,35,Mobile
TX04566,2024-02-26,Monday,19,Cappuccino,Coffee,1,90,90,Card
TX04567,2024-02-26,Monday,17,Green Tea,Tea,2,45,90,Cash
TX04568,2024-02-26,Monday,14,Croissant,Pastry,2,75,150,Cash
TX04569,2024-02-26,Monday,21,Filter Coffee,Coffee,1,70,70,Mobile
TX04570,2024-02-26,Monday,19,Sandwich,Food,1,130,130,Cash
TX04571,2024-02-26,Monday,9,Filter Coffee,Coffee,1,70,70,Card
TX04572,2024-02-26,Monday,8,Black Tea,Tea,1,35,35,Card
TX04573,2024-02-26,Monday,11,Latte,Coffee,2,95,190,Card
TX04574,2024-02-26,Monday,12,Croissant,Pastry,1,75,75,Cash
TX04575,2024-02-26,Monday,18,Sandwich,Food,1,130,130,Mobile
TX04576,2024-02-26,Monday,19,Cheesecake,Dessert,1,140,140,Cash
TX04577,2024-02-26,Monday,8,Latte,Coffee,2,95,190,Card
TX04578,2024-02-26,Monday,12,Brownie,Dessert,1,110,110,Card
TX04579,2024-02-26,Monday,19,Brownie,Dessert,1,110,110,Mobile
TX04580,2024-02-26,Monday,10,Filter Coffee,Coffee,1,70,70,Card
TX04581,2024-02-26,Monday,12,Filter Coffee,Coffee,2,70,140,Card
TX04582,2024-02-26,Monday,19,Cheesecake,Dessert,3,140,420,Card
TX04583,2024-02-26,Monday,8,Espresso,Coffee,2,65,130,Cash
TX04584,2024-02-26,Monday,12,Cheesecake,Dessert,1,140,140,Mobile
TX04585,2024-02-26,Monday,21,Sandwich,Food,2,130,260,Mobile
TX04586,2024-02-26,Monday,10,Croissant,Pastry,1,75,75,Mobile
TX04587,2024-02-26,Monday,16,Espresso,Coffee,1,65,65,Cash
TX04588,2024-02-26,Monday,10,Cappuccino,Coffee,1,90,90,Card
TX04589,2024-02-26,Monday,12,Latte,Coffee,2,95,190,Cash
TX04590,2024-02-26,Monday,8,Brownie,Dessert,1,110,110,Card
TX04591,2024-02-26,Monday,12,Cheesecake,Dessert,1,140,140,Cash
TX04592,2024-02-26,Monday,13,Latte,Coffee,3,95,285,Card
TX04593,2024-02-26,Monday,18,Latte,Coffee,1,95,95,Card
TX04594,2024-02-26,Monday,10,Filter Coffee,Coffee,1,70,70,Card
TX04595,2024-02-26,Monday,18,Espresso,Coffee,2,65,130,Card
TX04596,2024-02-26,Monday,10,Black Tea,Tea,1,35,35,Card
TX04597,2024-02-26,Monday,9,Croissant,Pastry,1,75,75,Card
TX04598,2024-02-26,Monday,12,Croissant,Pastry,1,75,75,Card
TX04599,2024-02-26,Monday,12,Cappuccino,Coffee,1,90,90,Cash
TX04600,2024-02-26,Monday,13,Black Tea,Tea,2,35,70,Card
TX04601,2024-02-26,Monday,16,Cappuccino,Coffee,1,90,90,Card
TX04602,2024-02-26,Monday,13,Sandwich,Food,2,130,260,Cash
TX04603,2024-02-26,Monday,15,Black Tea,Tea,1,35,35,Card
TX04604,2024-02-26,Monday,19,Green Tea,Tea,2,45,90,Card
TX04605,2024-02-26,Monday,14,Cheesecake,Dessert,1,140,140,Mobile
TX04606,2024-02-26,Monday,22,Latte,Coffee,1,95,95,Card
TX04607,2024-02-26,Monday,18,Black Tea,Tea,1,35,35,Card
TX04608,2024-02-26,Monday,17,Brownie,Dessert,1,110,110,Card
TX04609,2024-02-26,Monday,9,Cappuccino,Coffee,1,90,90,Card
TX04610,2024-02-26,Monday,20,Sandwich,Food,2,130,260,Card
TX04611,2024-02-26,Monday,18,Black Tea,Tea,1,35,35,Card
TX04612,2024-02-26,Monday,8,Cappuccino,Coffee,1,90,90,Mobile
TX04613,2024-02-26,Monday,11,Croissant,Pastry,1,75,75,Card
TX04614,2024-02-26,Monday,14,Cheesecake,Dessert,1,140,140,Card
TX04615,2024-02-26,Monday,13,Filter Coffee,Coffee,1,70,70,Card
TX04616,2024-02-26,Monday,9,Croissant,Pastry,1,75,75,Cash
TX04617,2024-02-26,Monday,19,Sandwich,Food,1,130,130,Card
TX04618,2024-02-26,Monday,12,Cheesecake,Dessert,1,140,140,Card
TX04619,2024-02-26,Monday,20,Espresso,Coffee,2,65,130,Cash
TX04620,2024-02-27,Tuesday,14,Black Tea,Tea,1,35,35,Mobile
TX04621,2024-02-27,Tuesday,9,Filter Coffee,Coffee,1,70,70,Mobile
TX04622,2024-02-27,Tuesday,19,Cheesecake,Dessert,1,140,140,Card
TX04623,2024-02-27,Tuesday,9,Croissant,Pastry,1,75,75,Cash
TX04624,2024-02-27,Tuesday,18,Green Tea,Tea,1,45,45,Card
TX04625,2024-02-27,Tuesday,9,Green Tea,Tea,1,45,45,Cash
TX04626,2024-02-27,Tuesday,18,Green Tea,Tea,1,45,45,Card
TX04627,2024-02-27,Tuesday,11,Green Tea,Tea,1,45,45,Cash
TX04628,2024-02-27,Tuesday,19,Cappuccino,Coffee,1,90,90,Cash
TX04629,2024-02-27,Tuesday,19,Cappuccino,Coffee,1,90,90,Card
TX04630,2024-02-27,Tuesday,12,Brownie,Dessert,1,110,110,Mobile
TX04631,2024-02-27,Tuesday,8,Espresso,Coffee,1,65,65,Card
TX04632,2024-02-27,Tuesday,12,Green Tea,Tea,1,45,45,Cash
TX04633,2024-02-27,Tuesday,12,Cheesecake,Dessert,2,140,280,Card
TX04634,2024-02-27,Tuesday,20,Green Tea,Tea,2,45,90,Card
TX04635,2024-02-27,Tuesday,17,Black Tea,Tea,2,35,70,Card
TX04636,2024-02-27,Tuesday,14,Sandwich,Food,1,130,130,Card
TX04637,2024-02-27,Tuesday,17,Cheesecake,Dessert,1,140,140,Card
TX04638,2024-02-27,Tuesday,21,Brownie,Dessert,1,110,110,Card
TX04639,2024-02-27,Tuesday,21,Brownie,Dessert,2,110,220,Card
TX04640,2024-02-27,Tuesday,19,Brownie,Dessert,1,110,110,Card
TX04641,2024-02-27,Tuesday,17,Green Tea,Tea,2,45,90,Cash
TX04642,2024-02-27,Tuesday,20,Croissant,Pastry,1,75,75,Card
TX04643,2024-02-27,Tuesday,19,Green Tea,Tea,1,45,45,Card
TX04644,2024-02-27,Tuesday,9,Green Tea,Tea,1,45,45,Card
TX04645,2024-02-27,Tuesday,21,Brownie,Dessert,2,110,220,Cash
TX04646,2024-02-27,Tuesday,19,Brownie,Dessert,1,110,110,Mobile
TX04647,2024-02-27,Tuesday,10,Croissant,Pastry,1,75,75,Card
TX04648,2024-02-27,Tuesday,9,Filter Coffee,Coffee,1,70,70,Mobile
TX04649,2024-02-27,Tuesday,21,Sandwich,Food,1,130,130,Mobile
TX04650,2024-02-27,Tuesday,13,Croissant,Pastry,1,75,75,Card
TX04651,2024-02-27,Tuesday,21,Sandwich,Food,1,130,130,Cash
TX04652,2024-02-27,Tuesday,9,Green Tea,Tea,1,45,45,Card
TX04653,2024-02-27,Tuesday,9,Espresso,Coffee,1,65,65,Card
TX04654,2024-02-27,Tuesday,13,Filter Coffee,Coffee,1,70,70,Cash
TX04655,2024-02-27,Tuesday,18,Green Tea,Tea,1,45,45,Card
TX04656,2024-02-27,Tuesday,20,Black Tea,Tea,1,35,35,Cash
TX04657,2024-02-27,Tuesday,12,Croissant,Pastry,1,75,75,Cash
TX04658,2024-02-27,Tuesday,8,Cappuccino,Coffee,1,90,90,Cash
TX04659,2024-02-27,Tuesday,21,Green Tea,Tea,2,45,90,Cash
TX04660,2024-02-27,Tuesday,21,Croissant,Pastry,1,75,75,Cash
TX04661,2024-02-27,Tuesday,14,Espresso,Coffee,1,65,65,Mobile
TX04662,2024-02-27,Tuesday,20,Brownie,Dessert,3,110,330,Cash
TX04663,2024-02-27,Tuesday,8,Cappuccino,Coffee,1,90,90,Card
TX04664,2024-02-27,Tuesday,10,Filter Coffee,Coffee,2,70,140,Cash
TX04665,2024-02-27,Tuesday,17,Sandwich,Food,1,130,130,Mobile
TX04666,2024-02-27,Tuesday,13,Cappuccino,Coffee,2,90,180,Card
TX04667,2024-02-27,Tuesday,14,Filter Coffee,Coffee,1,70,70,Mobile
TX04668,2024-02-27,Tuesday,8,Croissant,Pastry,1,75,75,Card
TX04669,2024-02-27,Tuesday,9,Cheesecake,Dessert,1,140,140,Card
TX04670,2024-02-27,Tuesday,11,Espresso,Coffee,2,65,130,Card
TX04671,2024-02-27,Tuesday,10,Latte,Coffee,1,95,95,Cash
TX04672,2024-02-27,Tuesday,8,Latte,Coffee,1,95,95,Card
TX04673,2024-02-27,Tuesday,20,Brownie,Dessert,1,110,110,Card
TX04674,2024-02-27,Tuesday,18,Croissant,Pastry,1,75,75,Cash
TX04675,2024-02-27,Tuesday,19,Cheesecake,Dessert,1,140,140,Cash
TX04676,2024-02-27,Tuesday,10,Brownie,Dessert,2,110,220,Cash
TX04677,2024-02-27,Tuesday,13,Latte,Coffee,1,95,95,Cash
TX04678,2024-02-27,Tuesday,20,Cheesecake,Dessert,1,140,140,Mobile
TX04679,2024-02-27,Tuesday,22,Green Tea,Tea,1,45,45,Cash
TX04680,2024-02-27,Tuesday,19,Sandwich,Food,1,130,130,Card
TX04681,2024-02-27,Tuesday,18,Sandwich,Food,2,130,260,Mobile
TX04682,2024-02-27,Tuesday,14,Croissant,Pastry,1,75,75,Card
TX04683,2024-02-27,Tuesday,10,Croissant,Pastry,3,75,225,Card
TX04684,2024-02-28,Wednesday,10,Espresso,Coffee,1,65,65,Card
TX04685,2024-02-28,Wednesday,10,Espresso,Coffee,1,65,65,Card
TX04686,2024-02-28,Wednesday,21,Filter Coffee,Coffee,1,70,70,Mobile
TX04687,2024-02-28,Wednesday,18,Cheesecake,Dessert,1,140,140,Cash
TX04688,2024-02-28,Wednesday,20,Cheesecake,Dessert,2,140,280,Card
TX04689,2024-02-28,Wednesday,11,Croissant,Pastry,1,75,75,Mobile
TX04690,2024-02-28,Wednesday,8,Cappuccino,Coffee,2,90,180,Card
TX04691,2024-02-28,Wednesday,21,Sandwich,Food,2,130,260,Card
TX04692,2024-02-28,Wednesday,18,Croissant,Pastry,2,75,150,Cash
TX04693,2024-02-28,Wednesday,22,Brownie,Dessert,3,110,330,Card
TX04694,2024-02-28,Wednesday,9,Filter Coffee,Coffee,1,70,70,Cash
TX04695,2024-02-28,Wednesday,9,Sandwich,Food,1,130,130,Card
TX04696,2024-02-28,Wednesday,11,Filter Coffee,Coffee,1,70,70,Card
TX04697,2024-02-28,Wednesday,19,Cappuccino,Coffee,1,90,90,Cash
TX04698,2024-02-28,Wednesday,9,Filter Coffee,Coffee,1,70,70,Card
TX04699,2024-02-28,Wednesday,18,Latte,Coffee,2,95,190,Mobile
TX04700,2024-02-28,Wednesday,9,Sandwich,Food,1,130,130,Card
TX04701,2024-02-28,Wednesday,8,Cappuccino,Coffee,1,90,90,Card
TX04702,2024-02-28,Wednesday,19,Brownie,Dessert,1,110,110,Cash
TX04703,2024-02-28,Wednesday,21,Latte,Coffee,1,95,95,Card
TX04704,2024-02-28,Wednesday,14,Green Tea,Tea,1,45,45,Cash
TX04705,2024-02-28,Wednesday,18,Cheesecake,Dessert,1,140,140,Card
TX04706,2024-02-28,Wednesday,12,Black Tea,Tea,2,35,70,Card
TX04707,2024-02-28,Wednesday,8,Filter Coffee,Coffee,2,70,140,Cash
TX04708,2024-02-28,Wednesday,14,Cappuccino,Coffee,1,90,90,Card
TX04709,2024-02-28,Wednesday,22,Cheesecake,Dessert,1,140,140,Card
TX04710,2024-02-28,Wednesday,12,Croissant,Pastry,1,75,75,Mobile
TX04711,2024-02-28,Wednesday,13,Espresso,Coffee,1,65,65,Card
TX04712,2024-02-28,Wednesday,10,Cappuccino,Coffee,1,90,90,Card
TX04713,2024-02-28,Wednesday,8,Black Tea,Tea,1,35,35,Mobile
TX04714,2024-02-28,Wednesday,14,Brownie,Dessert,1,110,110,Cash
TX04715,2024-02-28,Wednesday,18,Sandwich,Food,1,130,130,Card
TX04716,2024-02-28,Wednesday,18,Latte,Coffee,1,95,95,Mobile
TX04717,2024-02-28,Wednesday,13,Sandwich,Food,1,130,130,Cash
TX04718,2024-02-28,Wednesday,16,Green Tea,Tea,3,45,135,Card
TX04719,2024-02-28,Wednesday,20,Brownie,Dessert,1,110,110,Mobile
TX04720,2024-02-28,Wednesday,13,Croissant,Pastry,1,75,75,Cash
TX04721,2024-02-28,Wednesday,18,Latte,Coffee,1,95,95,Card
TX04722,2024-02-28,Wednesday,13,Latte,Coffee,1,95,95,Card
TX04723,2024-02-28,Wednesday,15,Black Tea,Tea,1,35,35,Card
TX04724,2024-02-28,Wednesday,18,Brownie,Dessert,1,110,110,Mobile
TX04725,2024-02-28,Wednesday,18,Brownie,Dessert,1,110,110,Card
TX04726,2024-02-28,Wednesday,20,Croissant,Pastry,1,75,75,Card
TX04727,2024-02-28,Wednesday,18,Cheesecake,Dessert,2,140,280,Card
TX04728,2024-02-28,Wednesday,13,Espresso,Coffee,1,65,65,Card
TX04729,2024-02-28,Wednesday,20,Green Tea,Tea,2,45,90,Card
TX04730,2024-02-28,Wednesday,10,Latte,Coffee,1,95,95,Cash
TX04731,2024-02-28,Wednesday,12,Cappuccino,Coffee,1,90,90,Card
TX04732,2024-02-28,Wednesday,19,Green Tea,Tea,1,45,45,Cash
TX04733,2024-02-28,Wednesday,9,Espresso,Coffee,2,65,130,Cash
TX04734,2024-02-28,Wednesday,12,Espresso,Coffee,1,65,65,Card
TX04735,2024-02-28,Wednesday,8,Latte,Coffee,1,95,95,Card
TX04736,2024-02-28,Wednesday,9,Croissant,Pastry,1,75,75,Mobile
TX04737,2024-02-28,Wednesday,12,Cheesecake,Dessert,1,140,140,Card
TX04738,2024-02-28,Wednesday,9,Espresso,Coffee,2,65,130,Card
TX04739,2024-02-28,Wednesday,20,Black Tea,Tea,1,35,35,Card
TX04740,2024-02-28,Wednesday,18,Cheesecake,Dessert,2,140,280,Card
TX04741,2024-02-28,Wednesday,18,Black Tea,Tea,1,35,35,Card
TX04742,2024-02-28,Wednesday,14,Latte,Coffee,1,95,95,Card
TX04743,2024-02-28,Wednesday,13,Filter Coffee,Coffee,1,70,70,Card
TX04744,2024-02-28,Wednesday,21,Sandwich,Food,1,130,130,Mobile
TX04745,2024-02-28,Wednesday,18,Espresso,Coffee,1,65,65,Mobile
TX04746,2024-02-28,Wednesday,17,Croissant,Pastry,2,75,150,Card
TX04747,2024-02-28,Wednesday,8,Latte,Coffee,1,95,95,Card
TX04748,2024-02-28,Wednesday,13,Latte,Coffee,1,95,95,Card
TX04749,2024-02-28,Wednesday,12,Black Tea,Tea,1,35,35,Cash
TX04750,2024-02-28,Wednesday,21,Latte,Coffee,1,95,95,Cash
TX04751,2024-02-28,Wednesday,14,Brownie,Dessert,1,110,110,Cash
TX04752,2024-02-28,Wednesday,20,Cheesecake,Dessert,1,140,140,Mobile
TX04753,2024-02-28,Wednesday,19,Brownie,Dessert,1,110,110,Cash
TX04754,2024-02-28,Wednesday,9,Latte,Coffee,1,95,95,Card
TX04755,2024-02-28,Wednesday,18,Cheesecake,Dessert,1,140,140,Cash
TX04756,2024-02-28,Wednesday,20,Latte,Coffee,1,95,95,Card
TX04757,2024-02-28,Wednesday,13,Cappuccino,Coffee,1,90,90,Card
TX04758,2024-02-28,Wednesday,22,Cheesecake,Dessert,1,140,140,Card
TX04759,2024-02-28,Wednesday,15,Filter Coffee,Coffee,1,70,70,Card
TX04760,2024-02-28,Wednesday,11,Latte,Coffee,1,95,95,Cash
TX04761,2024-02-28,Wednesday,9,Espresso,Coffee,1,65,65,Mobile
TX04762,2024-02-28,Wednesday,19,Cheesecake,Dessert,2,140,280,Card
TX04763,2024-02-28,Wednesday,22,Filter Coffee,Coffee,1,70,70,Cash
TX04764,2024-02-29,Thursday,12,Cheesecake,Dessert,1,140,140,Card
TX04765,2024-02-29,Thursday,11,Espresso,Coffee,2,65,130,Mobile
TX04766,2024-02-29,Thursday,21,Brownie,Dessert,1,110,110,Card
TX04767,2024-02-29,Thursday,9,Latte,Coffee,1,95,95,Mobile
TX04768,2024-02-29,Thursday,9,Croissant,Pastry,1,75,75,Cash
TX04769,2024-02-29,Thursday,9,Latte,Coffee,2,95,190,Card
TX04770,2024-02-29,Thursday,11,Latte,Coffee,1,95,95,Card
TX04771,2024-02-29,Thursday,18,Green Tea,Tea,1,45,45,Card
TX04772,2024-02-29,Thursday,19,Brownie,Dessert,1,110,110,Card
TX04773,2024-02-29,Thursday,8,Brownie,Dessert,1,110,110,Mobile
TX04774,2024-02-29,Thursday,10,Filter Coffee,Coffee,1,70,70,Card
TX04775,2024-02-29,Thursday,14,Espresso,Coffee,1,65,65,Card
TX04776,2024-02-29,Thursday,19,Filter Coffee,Coffee,2,70,140,Mobile
TX04777,2024-02-29,Thursday,20,Brownie,Dessert,2,110,220,Card
TX04778,2024-02-29,Thursday,10,Green Tea,Tea,1,45,45,Mobile
TX04779,2024-02-29,Thursday,15,Cappuccino,Coffee,1,90,90,Mobile
TX04780,2024-02-29,Thursday,9,Cappuccino,Coffee,1,90,90,Card
TX04781,2024-02-29,Thursday,8,Cappuccino,Coffee,2,90,180,Card
TX04782,2024-02-29,Thursday,13,Brownie,Dessert,2,110,220,Mobile
TX04783,2024-02-29,Thursday,13,Sandwich,Food,1,130,130,Cash
TX04784,2024-02-29,Thursday,18,Filter Coffee,Coffee,1,70,70,Card
TX04785,2024-02-29,Thursday,20,Black Tea,Tea,1,35,35,Card
TX04786,2024-02-29,Thursday,10,Sandwich,Food,2,130,260,Mobile
